zpid,lgbm_pred
1016832,13.412075
1013177,13.708439
1006081,12.614037
1007654,12.481315
1016751,13.872214
1013295,12.719012
1014699,13.069896
1015910,14.061659
1003133,13.218845
1015199,13.785833
1003997,12.577291
1001502,14.024075
1012923,14.084756
1004591,13.422657
1010627,12.213825
1017230,12.288079
1002510,13.805411
1012403,12.819137
1007281,12.417381
1011314,13.087364
1009664,13.29534
1005415,13.175902
1014446,12.622444
1013727,13.172354
1006740,13.694461
1005625,12.419461
1017536,13.120493
1006281,13.050019
1009968,13.660294
1013883,12.274676
1015123,13.975519
1005474,13.276717
1009638,13.235785
1014403,13.470507
1002380,12.604794
1005758,13.175503
1007493,12.155262
1013889,13.3839
1009768,13.129355
1017401,12.885746
1000607,12.581669
1000629,12.800045
1002554,13.07269
1012238,13.254835
1006700,12.482103
1005441,13.350238
1012044,12.578499
1009687,11.850503
1004224,14.133302
1001489,13.08803
1001821,13.753229
1011981,12.093241
1017261,12.26555
1016754,12.717207
1016931,12.333366
1002049,12.754859
1005016,12.880335
1000896,12.055422
1007749,13.238934
1003169,13.115068
1016591,12.483023
1001262,12.943434
1015725,13.429675
1000753,12.744384
1006986,11.685714
1017337,13.805327
1014206,12.246527
1013386,12.526677
1015618,13.769149
1015716,12.27425
1005747,14.082166
1001517,12.835995
1005348,12.662283
1009111,13.780077
1011947,14.070464
1009159,13.6569
1012714,13.278701
1014411,12.323583
1006997,13.387055
1016164,12.884322
1014480,13.10202
1004789,13.032284
1015622,12.550617
1006620,12.999596
1013777,14.090521
1010608,12.883411
1004169,13.094109
1015896,13.583364
1004593,13.525189
1006524,14.265824
1014208,13.167423
1003856,12.775584
1005354,13.040792
1003398,12.988947
1008028,12.827901
1002670,13.825488
1014813,13.480945
1012823,13.480588
1007714,13.519046
1002991,13.501446
1013867,12.951838
1015375,13.211305
1007426,13.86645
1016249,14.020183
1004655,13.975226
1014340,11.878652
1009899,12.95747
1011374,13.857992
1005451,12.813728
1017257,12.976084
1017441,12.906144
1013651,12.718871
1015527,12.668828
1007955,12.810681
1001681,12.17563
1007844,13.51501
1009604,12.628485
1008499,11.925856
1012894,12.747742
1008462,12.898553
1001221,13.598876
1002675,13.846158
1014346,12.583982
1012691,11.878028
1008759,13.320037
1003234,12.466043
1016691,12.941182
1003408,13.94331
1005306,13.520073
1012512,12.704349
1005830,12.810625
1001931,11.734156
1005319,14.009044
1016841,13.359845
1000594,12.860944
1014790,12.276626
1005957,13.003327
1001619,13.098836
1006113,13.642061
1015412,13.747186
1000845,13.646334
1010544,13.023963
1005985,13.512755
1004414,12.719554
1014750,13.507367
1010559,13.724013
1011532,13.363549
1003922,12.808673
1010474,12.511824
1013656,14.069871
1015669,13.614332
1003542,14.102499
1011161,12.888085
1002700,12.874659
1002301,13.742741
1017446,12.871201
1003244,12.354877
1001670,12.571038
1001822,12.435856
1008789,12.306974
1002771,13.294574
1002744,13.151151
1011238,12.809047
1007219,12.457018
1000168,13.401041
1014944,13.403759
1011628,13.61328
1009024,12.490384
1013487,12.787741
1004335,12.100578
1016114,13.505225
1002207,13.594807
1015090,13.986815
1010460,13.117756
1014307,11.935399
1002377,12.999759
1015425,13.271588
1000613,13.534671
1016550,13.045232
1014145,12.135316
1005342,13.151001
1007328,12.996311
1013835,13.760181
1005088,14.04902
1007590,11.982785
1001603,13.041885
1010831,13.917628
1000554,12.621509
1016352,12.168963
1004695,12.91875
1003564,12.623984
1005019,14.005552
1009464,13.391324
1017332,13.539882
1013347,12.389926
1000107,13.282032
1002280,13.110175
1005297,13.095697
1015709,13.381792
1010359,14.049676
1015238,11.905724
1006516,12.899461
1001466,12.78447
1010230,13.266421
1005561,12.333194
1004341,13.933267
1006326,12.750722
1011695,12.761809
1011990,13.804527
1005410,12.258663
1007035,12.934906
1014568,13.51637
1013092,13.992723
1011490,12.769932
1007345,12.652407
1007435,13.196309
1013669,13.840396
1009178,13.175975
1015927,13.075057
1001898,13.476982
1015741,13.634442
1002330,13.432972
1011896,13.638455
1001508,12.434152
1013664,12.212819
1013445,13.068474
1006820,13.744448
1008735,13.920477
1014981,12.739837
1010257,12.893124
1017600,12.948682
1001096,13.279539
1016479,12.559706
1008970,13.681949
1012733,13.276217
1013484,11.83603
1000916,13.577307
1008771,13.127916
1008226,13.199268
1010555,13.936972
1014117,12.524061
1017284,13.539417
1005176,12.223698
1013523,13.094263
1003648,13.904497
1015846,13.597962
1003047,13.57207
1013254,13.381655
1008847,12.425695
1001914,13.470388
1001856,13.060691
1000736,12.776815
1011502,13.757848
1000443,13.596549
1013623,13.302235
1003449,13.338504
1010338,11.954779
1010251,13.02202
1003312,13.400357
1000729,14.15714
1010266,13.231113
1011309,12.861764
1010305,13.006362
1017331,12.70445
1017507,13.455336
1017521,13.788407
1004542,13.937963
1008406,13.003283
1000355,12.7059
1007175,13.054129
1005712,12.565344
1007842,12.540372
1004649,12.419437
1011499,13.724456
1013205,14.050195
1006825,12.541286
1001915,13.742842
1009753,13.227175
1015173,12.924482
1010402,12.988581
1016728,13.653953
1007703,13.454287
1008857,12.436996
1015913,12.489303
1016166,12.074265
1016834,13.764132
1005388,12.888148
1012209,13.282112
1012685,13.314987
1001416,13.47005
1001276,12.423812
1007382,12.903194
1014732,12.958502
1014164,13.920744
1001658,12.989159
1011670,13.002583
1010092,13.644088
1002893,13.643676
1012298,13.488493
1008139,12.811465
1006306,13.492266
1001225,14.019598
1007211,12.456702
1013332,13.090505
1016187,12.542336
1007873,13.515723
1002607,12.121364
1005543,12.74227
1011125,13.048339
1012019,13.633746
1013265,12.738823
1006594,14.173606
1006398,12.847437
1003744,13.577658
1000441,13.466672
1009788,12.008237
1002574,13.890582
1007056,11.548581
1015162,12.809226
1011209,13.789923
1006446,13.265125
1008784,13.073678
1008884,13.148526
1009182,14.066601
1005644,12.965862
1003738,12.767304
1010668,13.192555
1006054,12.787345
1006032,12.141393
1002663,13.006747
1000440,13.205152
1006432,12.61226
1016321,12.718013
1011064,13.325269
1011024,13.277368
1001083,13.515752
1017199,13.125273
1012418,13.341569
1006624,12.894644
1010336,13.902539
1010657,13.196823
1015626,12.703371
1001012,13.533101
1006219,12.510265
1011977,13.772587
1009022,12.869264
1012004,12.429125
1016501,13.017878
1006085,12.962538
1005111,13.580354
1005419,13.21459
1015888,13.900616
1010705,14.022611
1016119,13.545171
1008733,12.726422
1008094,12.289045
1001481,11.621527
1010795,12.46164
1012911,12.899026
1010344,12.577716
1009393,12.83668
1002479,13.757588
1009508,13.82774
1010250,13.944526
1000787,13.756045
1002446,13.356247
1003203,12.639007
1017202,13.360395
1012898,13.007966
1012545,12.678168
1007365,12.797387
1008517,12.819025
1004188,13.914189
1011462,14.093124
1014331,12.693892
1011657,13.199131
1005377,12.731442
